일자별 수요예측 리스트 (단위 : MW),,,,,,,,,,,,,,,,,,,,,,,,
20220901,"56,060","54,390","53,520","52,830","52,840","53,720","55,990","59,140","63,480","64,440","64,530","64,130","61,930","65,800","68,300","69,700","72,190","71,160","69,750","68,140","67,170","64,220","61,860","60,000"
20220902,"57,150","55,590","53,610","53,230","53,130","53,720","55,790","59,540","63,980","66,630","67,510","68,000","66,400","69,390","71,180","72,270","73,270","73,050","71,650","70,840","69,560","66,700","63,150","61,890"
20220903,"57,040","55,480","53,810","53,230","52,440","52,430","53,320","54,190","56,530","58,090","59,550","60,330","59,730","61,420","62,930","62,740","62,720","62,500","62,890","63,570","62,980","61,120","58,670","57,610"
20220904,"53,580","51,720","50,450","49,660","49,470","49,750","50,120","49,970","49,600","49,860","51,140","51,350","51,640","52,610","53,600","54,900","57,100","59,290","60,790","61,280","60,600","58,950","56,790","54,930"
20220905,"52,840","50,890","49,630","49,050","49,360","50,940","54,600","61,020","69,420","73,460","74,440","74,650","72,050","75,010","76,210","76,340","76,940","75,710","74,700","74,390","71,620","68,180","64,440","62,590"
20220906,"57,870","56,000","54,630","54,040","54,340","55,230","58,500","62,860","68,910","70,580","70,580","69,280","66,090","69,080","70,380","71,370","72,750","72,230","71,310","70,710","68,230","65,360","62,100","60,530"
20220907,"55,780","53,810","52,630","52,150","52,150","52,750","55,120","58,570","62,520","63,790","63,470","63,190","60,820","63,680","65,260","67,140","68,830","69,230","68,820","68,310","66,230","63,570","61,220","59,450"
20220908,"57,010","55,060","53,890","53,300","53,300","54,190","56,760","59,820","63,180","63,740","63,140","61,890","59,920","62,400","63,500","64,090","64,840","65,690","65,860","65,940","64,060","61,600","58,840","57,470"
20220909,"53,440","50,970","49,090","47,800","47,200","46,790","46,470","45,560","43,960","42,060","40,950","40,150","39,860","40,750","42,240","44,710","47,170","50,130","52,210","52,600","51,810","50,640","49,270","47,700"
20220910,"44,950","43,200","42,120","41,440","41,540","42,130","42,800","42,460","40,850","39,070","37,780","36,820","37,460","38,770","40,230","42,190","44,350","46,400","48,650","49,930","49,740","49,170","48,410","47,040"
20220911,"44,740","43,080","42,100","41,620","41,830","42,520","43,000","43,090","42,570","41,830","41,570","41,050","41,340","42,320","43,640","45,940","48,640","50,500","52,580","53,570","52,990","52,040","50,770","49,310"
20220912,"46,510","44,640","43,560","43,080","43,190","43,980","44,770","45,760","47,430","48,400","49,540","49,520","48,720","49,500","50,610","51,620","53,320","54,580","56,360","57,350","56,370","55,010","53,350","51,680"
20220913,"48,800","46,930","46,060","45,670","45,970","47,550","50,320","54,880","61,230","63,810","64,280","63,980","61,900","64,880","66,770","67,670","69,250","68,730","68,630","68,020","65,540","63,180","60,520","59,040"
20220914,"56,506","54,446","53,079","52,089","52,087","53,076","55,657","59,433","64,604","66,374","65,760","64,879","63,285","66,277","67,866","69,046","71,010","71,277","70,561","70,062","67,381","64,517","61,755","59,985"
20220915,"57,070","54,720","53,260","52,170","52,070","53,150","56,130","60,370","66,210","68,260","67,550","66,580","64,790","68,180","69,980","71,380","73,550","73,720","73,000","72,390","69,410","66,150","63,000","61,030"
20220916,"56,060","54,100","52,630","51,850","51,850","52,930","55,900","60,250","65,880","67,930","68,120","67,640","65,850","68,740","70,540","71,530","73,010","72,770","71,960","71,150","68,280","65,320","62,370","60,600"
20220917,"58,170","55,810","54,530","53,640","53,250","52,840","53,920","54,600","56,960","58,510","60,080","61,000","60,600","62,180","63,790","63,780","63,860","64,030","65,120","65,400","65,120","62,160","59,900","58,430"
20220918,"52,860","50,500","49,020","48,150","47,950","48,440","49,030","49,730","50,410","51,190","52,530","52,800","53,290","54,470","55,580","57,090","59,080","61,040","63,020","64,110","62,940","60,470","57,810","55,340"
20220919,"52,780","50,910","49,840","49,250","49,560","51,040","54,510","61,050","69,070","72,920","73,700","73,720","71,720","74,200","74,790","74,500","74,400","72,580","71,080","69,870","67,110","64,050","61,300","59,640"
20220920,"56,890","55,020","54,250","53,660","53,560","54,550","57,120","60,480","64,940","65,210","64,810","63,920","61,830","64,820","65,900","66,790","68,570","68,230","67,420","66,410","64,930","62,070","60,410","58,530"
20220921,"55,970","54,210","53,140","52,550","53,250","54,340","56,410","59,190","62,460","62,930","62,390","61,680","60,080","63,430","65,610","67,690","69,140","69,100","67,690","67,490","65,610","63,060","60,500","59,140"
20220922,"55,420","53,650","51,970","52,190","51,890","53,180","55,340","58,000","62,060","63,250","63,760","63,880","62,090","65,960","67,840","69,340","69,700","68,170","66,750","66,250","64,680","62,320","60,160","58,700"
20220923,"55,020","52,860","51,680","51,690","51,590","52,780","54,740","58,410","62,890","63,980","64,800","64,720","62,830","65,800","66,970","67,730","68,220","66,610","65,170","64,770","63,300","60,930","58,650","57,480"
20220924,"55,800","53,140","51,870","50,980","51,090","51,380","52,260","51,760","51,160","50,360","50,750","50,070","48,770","51,760","52,850","54,020","55,890","56,050","56,510","57,390","56,480","55,300","54,140","53,770"
20220925,"51,830","50,860","50,170","49,890","49,790","49,880","50,070","50,370","50,660","50,960","51,340","51,440","51,730","52,500","53,180","53,670","54,550","55,420","56,200","56,490","55,810","54,840","53,670","52,600"
20220926,"52,720","51,150","50,170","49,590","49,690","50,880","53,650","57,910","63,660","66,430","67,230","67,440","64,760","66,750","67,540","67,820","69,000","68,380","67,370","66,070","63,500","61,230","58,970","57,400"
20220927,"54,520","52,660","51,680","51,390","51,390","52,380","54,650","57,740","62,040","63,230","63,250","62,260","60,760","63,620","65,070","66,440","67,920","67,390","66,860","66,060","64,580","62,120","59,750","58,380"
20220928,"52,320","50,350","49,370","48,980","49,290","50,670","52,640","56,690","61,670","63,970","63,870","64,290","62,890","66,560","67,620","69,020","70,500","69,370","68,350","67,350","65,770","63,410","60,440","59,170"
20220929,"54,710","52,850","51,670","51,080","51,390","52,670","55,240","58,490","61,560","61,670","61,370","60,380","58,290","61,960","63,820","65,720","68,600","69,060","68,940","67,640","65,260","62,900","60,140","58,570"
20220930,"53,030","51,160","49,990","49,300","49,800","50,480","52,550","55,020","58,110","59,210","59,930","60,240","58,240","62,190","64,180","66,160","67,620","67,280","66,760","65,960","65,080","62,020","58,950","57,980"
20221001,"53,930","51,870","50,500","49,610","49,520","50,000","50,780","50,970","51,080","50,490","50,800","50,320","49,130","51,010","52,760","54,590","56,660","57,420","58,580","58,870","57,690","56,030","54,060","53,000"
20221002,"51,220","49,660","48,580","48,100","47,900","48,280","48,660","48,960","49,380","49,600","49,910","49,730","49,960","50,920","51,870","52,830","54,380","55,820","57,370","57,860","56,980","55,520","53,870","52,400"
20221003,"49,530","47,870","46,900","46,410","46,510","47,700","49,380","52,360","56,450","58,050","58,570","57,870","55,490","57,640","59,010","60,650","62,510","62,880","63,750","63,350","62,070","60,110","57,850","55,880"
20221004,"53,730","52,160","51,480","51,190","51,590","52,970","55,540","59,800","64,860","66,460","66,360","65,860","63,350","65,630","67,210","68,200","69,390","69,070","68,850","68,050","65,870","63,710","61,750","60,480"
20221005,"52,930","51,360","50,480","49,700","49,900","51,580","54,350","57,430","60,830","61,620","61,140","60,760","59,070","62,860","64,130","64,380","66,220","65,480","65,060","64,840","62,980","60,730","58,740","57,570"
20221006,"54,630","53,060","51,880","51,600","51,900","52,680","55,750","59,520","64,180","64,570","64,220","63,040","61,030","63,860","65,440","66,510","67,590","66,280","65,450","64,340","62,980","61,130","59,650","58,180"
20221007,"54,330","52,560","51,480","50,890","51,200","52,480","55,150","58,730","62,120","62,140","61,130","59,550","56,760","59,650","61,430","63,190","65,940","66,890","67,060","65,760","63,890","61,830","59,260","57,980"
20221008,"52,920","51,250","50,080","49,390","49,290","49,770","50,350","50,540","50,510","50,010","50,300","49,910","48,910","50,480","51,850","53,410","55,080","55,770","56,760","56,960","56,080","54,710","53,050","52,180"
20221009,"49,120","47,350","46,070","45,580","45,480","45,970","46,560","47,160","47,950","48,440","49,820","49,620","49,920","50,210","50,510","50,690","51,770","52,930","55,110","54,900","54,410","53,540","52,370","50,890"
20221010,"48,430","46,860","45,890","45,500","45,700","46,680","48,350","50,850","53,650","54,460","54,580","54,480","53,690","55,460","56,620","57,880","59,610","60,290","61,670","61,380","60,300","58,630","56,760","55,200"
20221011,"53,020","51,650","50,980","50,690","51,090","52,370","54,840","58,830","63,620","65,100","65,000","64,510","62,230","64,290","65,770","66,730","67,790","67,470","67,250","66,550","64,470","62,510","60,640","59,480"
20221012,"52,625","50,661","50,484","49,894","49,997","51,780","53,644","56,027","59,428","58,746","58,110","57,443","55,772","59,223","61,699","62,851","64,280","63,718","64,692","64,180","61,999","60,631","58,749","57,180"
20221013,"55,135","53,165","52,388","51,698","51,988","53,471","56,338","59,333","62,537","61,662","60,698","58,934","56,450","59,919","62,093","64,354","66,492","66,735","66,702","65,780","63,695","61,826","59,741","58,666"
20221014,"54,915","52,743","52,169","51,281","51,676","53,060","55,527","58,517","61,532","61,063","59,918","58,642","56,252","59,908","62,176","63,937","66,092","66,039","66,002","65,095","63,110","61,040","59,255","57,980"
20221015,"54,824","52,857","51,381","50,893","50,689","51,376","52,558","51,961","51,578","50,001","49,830","48,747","47,551","49,423","50,793","52,446","54,683","56,038","57,506","57,505","56,418","55,441","53,864","53,182"
20221016,"48,319","46,852","45,872","45,486","45,281","45,669","45,955","46,245","46,644","46,800","47,036","46,853","47,060","47,940","48,831","49,719","51,170","52,535","53,905","54,300","53,617","52,246","50,759","49,385"
20221017,"49,735","47,970","47,191","46,802","47,302","48,887","51,965","56,973","62,899","64,828","64,733","64,142","61,248","63,829","65,689","66,847","68,177","67,824","67,492","66,583","64,006","61,532","59,150","57,678"
20221018,"56,726","54,458","53,879","52,993","52,990","55,273","57,641","60,045","61,369","59,503","58,614","56,935","55,147","58,816","61,283","63,536","66,183","65,925","66,593","65,795","63,711","63,037","60,761","60,278"
20221019,"55,326","53,258","52,179","51,693","52,090","53,573","56,341","59,647","62,275","61,007","58,815","56,836","53,949","56,928","58,899","61,353","64,986","65,925","66,493","65,094","63,210","61,536","59,559","58,777"
20221020,"55,523","53,856","53,177","52,989","52,888","54,372","57,339","60,443","61,971","59,410","57,328","54,951","51,368","55,040","57,109","60,262","63,794","66,429","66,691","65,871","64,192","62,817","60,744","60,067"
20221021,"54,834","52,863","52,283","51,995","52,093","53,675","55,945","59,323","62,033","60,842","59,956","58,877","56,808","60,484","62,652","64,409","66,455","65,806","65,475","64,976","62,797","61,023","59,153","58,374"
20221022,"55,634","53,363","52,083","51,895","51,894","52,975","54,245","53,520","53,608","51,510","50,618","49,225","47,438","49,419","50,407","52,484","55,050","55,607","57,475","56,876","56,497","55,824","54,754","53,575"
20221023,"51,033","49,360","48,381","47,893","47,894","48,482","49,068","49,082","48,712","47,952","47,759","46,874","46,867","48,135","49,205","50,461","52,305","54,250","56,113","56,210","55,623","54,647","53,474","52,300"
20221024,"49,248","47,475","46,394","46,105","46,703","48,587","51,858","56,352","60,476","59,700","58,314","56,528","53,643","56,416","58,383","61,136","64,776","66,229","66,800","65,501","63,520","61,445","59,573","58,393"
20221025,"53,943","51,472","50,593","50,605","50,603","52,785","55,553","58,637","60,752","59,076","57,289","54,706","51,923","54,288","56,756","60,015","63,765","66,312","67,279","66,580","64,601","62,429","61,260","59,981"
20221026,"56,038","53,965","52,986","52,698","53,196","54,677","57,644","60,719","62,524","60,849","59,572","57,699","54,515","57,480","59,254","62,416","65,964","67,407","67,573","66,270","64,091","62,518","60,946","60,269"
20221027,"55,621","53,549","52,373","52,085","52,674","54,055","56,920","61,010","64,106","63,523","61,749","60,270","57,589","60,075","61,672","63,752","66,182","66,821","66,987","65,670","63,986","61,811","60,351","59,373"
20221028,"54,425","52,552","51,376","50,887","51,687","52,869","55,437","58,512","60,344","58,283","56,717","55,041","52,645","55,313","57,992","60,748","64,374","65,915","66,385","64,880","63,097","61,723","59,450","58,470"
20221029,"54,805","52,841","51,568","50,877","50,983","51,766","52,843","53,108","52,529","50,463","49,483","47,702","46,105","47,618","48,893","51,151","53,873","55,515","56,881","56,593","56,107","55,429","54,457","53,773"
20221030,"51,507","49,843","49,065","48,578","48,678","49,264","49,747","49,608","48,636","47,374","46,881","45,896","45,488","46,304","47,184","48,737","51,180","53,415","54,966","55,001","54,614","53,935","53,151","52,377"
20221031,"49,942","48,068","47,188","47,000","47,696","49,678","53,047","57,336","60,658","59,892","58,572","56,996","54,393","57,197","59,172","61,432","64,875","66,715","66,981","65,481","63,601","61,926","60,254","59,376"
20221101,"54,935","52,964","52,285","51,698","52,095","53,977","56,144","59,828","63,174","62,604","61,427","60,843","58,358","61,433","63,297","64,350","66,670","67,018","66,186","65,197","62,911","61,034","58,758","58,077"
20221102,"53,623","51,852","51,873","50,685","51,581","53,363","55,431","59,224","61,771","60,301","58,135","56,449","54,662","58,034","60,597","62,350","65,965","66,515","66,783","65,900","63,813","62,236","60,263","59,081"
20221103,"55,535","53,462","52,381","51,990","52,487","54,269","57,338","61,215","64,264","62,898","61,130","58,448","55,262","58,826","61,288","63,538","66,761","67,310","67,283","65,587","63,906","62,230","60,354","59,676"
20221104,"56,244","54,272","52,691","52,901","53,698","55,479","57,947","60,719","63,551","62,283","60,521","59,546","57,269","60,237","62,598","64,647","67,467","67,515","66,887","65,792","64,111","62,836","61,361","61,084"
20221105,"56,701","54,843","53,972","53,185","53,387","53,963","55,435","55,824","54,768","52,293","51,532","50,150","48,562","49,529","50,393","52,056","54,373","56,903","57,960","58,168","57,884","57,310","56,540","56,759"
20221106,"50,912","48,749","47,475","46,990","47,089","48,075","48,951","48,655","46,926","44,466","43,700","42,414","42,115","43,383","44,846","47,390","50,800","53,729","55,680","55,585","55,100","54,326","53,154","52,081"
20221107,"50,135","48,163","47,183","46,992","47,790","49,871","53,438","57,925","61,574","60,709","59,137","57,451","54,956","58,290","60,555","62,811","66,012","67,660","67,331","65,744","63,764","62,091","60,528","59,351"
20221108,"55,999","53,934","52,857","52,366","52,870","54,548","57,610","61,720","65,270","64,308","62,745","60,361","57,671","60,830","62,289","64,742","67,566","67,610","67,775","66,078","63,895","61,920","60,341","59,867"
20221109,"56,114","54,250","52,972","52,581","52,684","54,362","56,913","59,708","62,459","61,095","60,427","58,738","56,739","60,703","63,266","65,530","67,777","67,819","66,785","65,093","63,611","61,835","60,375","59,098"
20221110,"56,713","54,445","53,764","52,978","53,678","54,860","57,827","61,387","64,274","63,797","62,808","61,498","59,412","62,920","64,816","65,987","68,039","67,298","66,771","65,880","63,395","61,623","59,947","59,168"
20221111,"53,918","52,750","51,770","50,985","51,487","53,171","56,041","59,612","63,325","63,340","62,352","61,457","59,161","62,542","64,813","66,183","67,437","66,510","66,172","64,273","62,487","60,618","59,749","58,374"
20221112,"55,127","52,854","51,872","51,680","51,277","51,860","52,130","54,006","55,347","54,470","55,489","55,793","55,684","57,354","59,330","59,410","59,266","58,916","60,090","59,693","58,307","57,230","55,953","54,574"
20221113,"52,992","51,723","50,945","50,655","50,753","51,240","51,821","51,616","50,248","48,480","48,029","47,255","47,064","47,656","48,626","50,177","52,397","54,230","55,290","55,191","54,902","54,523","54,044","53,564"
20221114,"51,315","49,342","48,360","48,168","48,865","50,948","54,717","59,685","63,996","63,196","61,998","60,012","56,726","59,906","61,992","64,275","67,548","67,901","66,975","65,578","64,093","62,516","60,839","60,560"
20221115,"58,082","55,816","54,440","53,950","54,647","56,328","59,797","63,983","67,577","65,875","63,471","60,688","57,406","61,089","63,578","65,963","68,819","68,163","67,640","65,954","64,971","63,597","61,717","61,548"
20221116,"57,863","55,798","54,523","54,034","54,639","56,220","59,489","63,371","66,768","65,168","62,996","60,310","57,225","60,695","62,982","65,267","67,930","67,374","66,852","65,262","64,379","63,004","61,338","61,168"
20221117,"57,784","55,516","54,739","54,250","54,447","56,527","59,097","62,876","65,868","64,973","63,295","61,912","59,230","62,611","65,397","67,182","69,151","67,994","67,468","65,480","63,695","62,421","60,850","60,876"
20221118,"56,821","54,749","53,569","53,280","53,777","55,260","58,230","62,101","66,010","64,418","62,307","60,321","57,230","60,212","62,100","64,187","67,152","66,895","66,169","64,887","63,701","62,324","60,657","60,690"
20221119,"57,287","54,818","53,838","52,950","53,651","54,635","55,612","55,998","56,688","55,377","54,476","53,784","51,994","53,991","55,588","56,579","57,550","57,603","58,380","58,186","57,099","56,420","55,938","56,256"
20221120,"51,584","49,613","48,636","48,047","48,245","48,931","49,709","49,698","49,103","48,306","48,108","47,312","47,114","47,612","48,405","49,792","51,958","54,299","55,368","55,069","54,685","54,006","53,326","52,843"
20221121,"51,932","50,062","49,081","48,892","49,482","51,467","55,035","59,907","65,488","66,287","65,542","63,373","60,104","63,261","64,154","65,436","68,031","67,974","67,350","65,969","64,686","62,810","61,235","61,156"
20221122,"56,805","54,235","53,554","53,065","53,661","55,646","58,114","62,178","67,157","67,753","66,653","65,579","63,106","66,587","68,484","69,171","71,236","69,383","68,460","66,568","64,484","63,007","60,929","60,449"
20221123,"56,321","54,150","52,869","52,879","52,971","54,051","57,919","61,882","67,871","68,169","66,645","65,059","62,578","65,965","67,056","68,046","69,209","67,961","66,540","64,856","63,970","61,293","60,216","59,638"
20221124,"57,510","55,842","53,863","53,870","54,167","55,950","59,415","63,479","66,569","64,765","63,269","61,284","57,508","61,490","64,384","66,572","69,446","69,489","68,363","67,068","65,082","63,807","61,931","62,151"
20221125,"56,688","54,928","53,757","53,770","54,268","55,346","58,305","63,187","67,050","66,847","65,873","64,689","61,913","65,094","66,889","67,683","68,554","66,795","65,671","64,179","63,098","61,624","60,457","60,178"
20221126,"58,106","55,645","53,568","53,279","53,372","54,454","56,229","57,640","56,630","54,635","54,117","51,667","50,012","51,170","54,141","55,934","57,155","60,297","59,670","58,770","58,786","57,709","56,987","57,224"
20221127,"53,973","51,515","50,247","49,563","49,857","50,737","51,805","51,966","51,355","50,040","49,609","48,804","48,509","49,388","50,279","51,862","54,394","57,142","58,518","58,185","57,705","56,933","56,252","55,673"
20221128,"52,010","50,042","48,963","48,770","49,467","51,450","55,215","60,577","65,865","65,658","64,462","62,577","59,801","63,284","65,179","66,169","68,544","68,288","67,662","66,067","64,681","62,906","61,230","61,151"
20221129,"57,224","54,752","53,571","53,480","54,168","55,455","58,628","64,467","71,567","71,866","71,224","69,640","67,054","70,024","71,724","71,621","72,684","71,027","69,500","67,120","66,531","63,553","62,268","62,782"
20221130,"58,631","55,766","55,690","55,302","55,199","57,783","60,749","65,611","72,412","71,712","69,658","69,378","67,396","70,051","72,347","72,942","77,593","76,424","74,390","72,837","69,550","68,575","66,510","67,227"
20221201,"62,457","60,303","58,527","58,941","58,559","59,542","63,004","68,907","74,575","75,460","75,020","72,930","70,352","74,432","75,920","76,796","79,370","77,426","75,916","73,460","70,874","68,100","66,339","67,554"
20221202,"64,099","61,936","59,958","59,971","60,384","62,166","65,430","69,305","75,750","74,331","73,548","71,459","67,381","72,269","74,961","76,549","78,902","76,071","73,372","70,685","69,807","66,636","66,267","67,281"
20221203,"62,522","59,661","57,989","57,904","57,715","58,796","60,369","62,229","64,831","64,319","64,531","62,340","60,150","62,057","63,157","64,350","65,135","63,862","64,330","63,445","63,358","61,079","61,496","61,611"
20221204,"59,943","57,576","56,199","55,612","55,910","56,794","57,970","58,238","57,051","54,355","53,452","51,858","51,357","53,060","55,251","57,234","59,689","62,430","63,806","63,505","63,022","62,345","61,762","61,282"
20221205,"57,217","54,955","53,675","53,191","54,185","56,269","60,825","67,160","74,128","74,821","74,554","74,160","71,675","75,163","76,356","76,539","78,102","76,455","74,745","72,673","70,887","68,915","67,034","67,656"
20221206,"64,493","62,135","61,062","60,878","61,293","62,472","66,331","71,388","78,045","77,857","76,374","73,086","69,715","72,998","75,300","76,616","79,036","76,948","74,630","72,140","70,268","67,400","65,822","66,940"
20221207,"65,600","62,737","61,860","61,075","61,380","62,662","65,726","71,383","77,646","76,358","74,453","71,764","67,892","71,206","73,606","75,420","78,424","77,146","75,030","72,532","71,457","68,385","66,516","67,832"
20221208,"64,708","62,344","60,666","60,274","60,473","62,159","65,731","70,189","76,468","76,782","75,485","72,798","68,927","72,420","74,016","75,425","77,464","75,090","73,668","71,872","69,292","67,120","66,249","66,668"
20221209,"64,223","61,862","60,486","59,797","60,191","61,676","65,047","70,994","78,264","78,073","75,483","72,706","68,738","71,729","73,425","75,027","77,784","76,597","74,165","72,086","70,203","68,030","66,368","67,082"
20221210,"64,306","61,744","60,577","59,294","58,485","59,273","60,150","60,933","62,111","61,703","62,929","62,531","60,234","61,560","62,260","63,354","64,075","63,821","64,002","63,596","62,113","61,131","60,851","61,664"
20221211,"59,510","57,145","55,672","54,983","55,171","56,056","57,232","57,626","56,623","54,431","54,423","53,337","52,858","54,371","56,257","58,113","60,554","63,396","64,376","63,957","63,374","62,398","61,913","61,831"
20221212,"58,208","56,046","54,670","54,083","54,785","56,766","60,925","67,872","76,411","77,990","76,646","73,858","69,665","72,073","73,187","75,277","78,594","77,839","75,527","73,032","70,853","68,584","66,715","67,433"
20221213,"63,802","61,444","60,168","59,274","59,569","61,749","64,617","69,972","78,031","78,934","78,633","76,555","73,483","77,073","79,678","80,176","80,234","78,871","75,153","72,465","70,979","68,100","66,723","67,329"
20221214,"67,163","64,408","62,732","62,039","62,632","64,411","68,178","74,534","82,690","82,891","80,342","76,866","71,497","74,309","76,015","77,616","80,060","79,190","77,071","74,901","73,216","71,038","69,374","70,380"
20221215,"69,229","66,271","64,701","63,709","63,918","65,296","68,562","73,441","82,208","83,224","83,109","81,227","77,957","81,964","84,260","84,153","84,998","81,524","79,213","76,822","74,546","71,875","70,612","71,724"
20221216,"68,495","65,830","64,656","63,466","63,948","65,525","68,683","75,625","84,167","85,570","85,164","82,689","78,621","81,314","83,707","83,989","85,343","83,675","79,870","77,379","75,508","72,243","70,173","71,099"
20221217,"67,726","65,168","63,402","61,521","61,709","62,596","63,371","65,735","69,728","70,431","70,860","69,671","66,482","66,985","67,678","68,767","70,165","70,299","69,580","68,492","67,408","66,029","64,950","66,365"
20221218,"66,103","63,449","61,875","61,090","61,301","62,178","63,244","63,832","62,736","59,552","58,572","56,688","55,799","57,004","58,997","61,869","65,508","69,114","70,175","69,984","69,401","68,624","68,164","68,382"
20221219,"61,862","59,413","57,945","57,565","58,360","60,636","65,487","73,115","82,855","83,549","82,319","80,606","77,943","81,609","83,124","84,310","85,615","83,462","80,645","78,155","75,484","72,921","70,846","71,664"
20221220,"68,719","65,973","64,307","64,332","64,525","65,401","69,351","75,701","83,741","85,352","85,099","82,103","78,156","80,771","82,369","83,843","85,261","82,302","78,300","75,820","74,650","71,486","69,923","70,641"
20221221,"69,185","66,528","65,255","65,075","64,579","65,060","68,420","75,450","85,196","87,702","87,988","87,392","84,424","87,915","87,914","88,293","87,435","84,682","80,380","77,389","75,016","71,950","69,976","72,292"
20221222,"70,140","67,181","65,899","64,909","65,206","66,185","69,746","75,286","83,453","87,490","88,135","86,956","83,392","86,859","88,857","89,247","89,015","87,337","83,315","81,043","78,271","74,610","72,738","74,665"
20221223,"68,869","67,218","65,354","64,666","65,665","67,244","71,796","78,266","86,390","88,482","87,043","84,011","78,133","80,495","82,470","83,428","86,670","86,698","83,080","80,422","77,048","74,186","71,835","73,555"
20221224,"70,054","68,091","66,421","65,436","65,014","65,201","67,175","68,070","70,529","70,519","71,170","70,007","67,930","70,102","70,272","70,028","71,369","72,519","72,410","71,983","71,204","68,928","68,572","69,382"
20221225,"68,765","66,800","65,521","64,632","64,614","65,101","65,778","66,251","66,235","65,154","65,104","64,160","63,364","63,630","64,289","65,828","68,528","71,058","71,935","71,585","70,804","69,829","69,570","69,882"
20221226,"64,525","62,372","61,007","60,426","60,524","62,500","66,946","74,653","84,793","87,523","86,803","84,740","80,464","83,143","84,503","85,939","87,953","86,004","82,708","79,630","76,768","74,012","71,943","72,784"
20221227,"69,821","67,356","65,381","65,193","64,789","66,573","70,139","76,081","84,314","85,014","83,143","80,800","76,307","79,718","81,269","82,995","84,456","82,532","78,441","75,760","74,688","71,823","70,049","71,164"
20221228,"68,526","65,759","64,882","63,993","63,889","65,475","68,943","75,689","84,121","85,608","84,609","82,369","78,179","81,110","82,869","83,908","85,353","83,730","79,939","76,950","75,377","72,511","70,763","71,378"
20221229,"69,020","66,356","64,978","64,292","64,288","65,672","69,638","75,881","84,526","86,349","85,254","83,501","78,716","81,926","83,590","84,434","85,951","84,206","80,408","77,468","75,593","73,024","71,595","72,009"
20221230,"68,224","65,859","64,090","63,407","63,807","65,390","68,852","74,398","82,242","83,264","82,060","79,025","74,837","78,220","79,382","80,821","82,431","80,266","77,452","75,072","73,203","71,033","69,651","70,068"
20221231,"66,422","64,059","62,386","61,400","61,091","61,580","62,558","63,267","63,735","61,355","60,366","57,927","55,953","56,365","56,999","59,321","62,633","65,476","66,366","65,774","64,797","63,921","63,850","64,668"
